Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR
12/09/2015,,Nice,Guingamp,0,1,A
12/09/2015,,Toulouse,Reims,2,2,D
13/09/2015,14:00,Gazelec Ajaccio,Monaco,0,1,A
13/09/2015,17:00,Nantes,Rennes,0,2,A
13/09/2015,21:00,Marseille,Bastia,4,1,H
18/09/2015,20:30,Rennes,Lille,1,1,D
19/09/2015,17:30,Reims,PSG,1,1,D
19/09/2015,20:00,Angers,Troyes,1,0,H
19/09/2015,,Guingamp,Gazelec Ajaccio,2,1,H
19/09/2015,,Bastia,Nice,1,3,A
19/09/2015,,Caen,Montpellier,2,1,H
20/09/2015,14:00,Bordeaux,Toulouse,1,1,D
20/09/2015,17:00,Monaco,Lorient,2,3,A
20/09/2015,,Saint-Etienne,Nantes,2,0,H
20/09/2015,21:00,Marseille,Lyon,1,1,D
22/09/2015,19:00,Angers,Reims,0,0,D
22/09/2015,21:00,PSG,Guingamp,3,0,H
23/09/2015,19:00,Troyes,Saint-Etienne,0,1,A
23/09/2015,,Lorient,Caen,2,0,H
23/09/2015,,Gazelec Ajaccio,Rennes,1,1,D
23/09/2015,,Nice,Bordeaux,6,1,H
23/09/2015,,Lyon,Bastia,2,0,H
23/09/2015,21:00,Toulouse,Marseille,1,1,D
24/09/2015,18:55,Montpellier,Monaco,2,3,A
29/09/2015,18:30,Lille,Nantes,0,1,A
25/09/2015,20:30,Reims,Lille,1,0,H
26/09/2015,17:30,Nantes,PSG,1,4,A
26/09/2015,20:00,Bordeaux,Lyon,3,1,H
26/09/2015,,Bastia,Toulouse,3,0,H
26/09/2015,,Caen,Gazelec Ajaccio,2,0,H
26/09/2015,,Rennes,Troyes,1,1,D
27/09/2015,14:00,Marseille,Angers,1,2,A
27/09/2015,17:00,Guingamp,Monaco,3,3,D
27/09/2015,,Montpellier,Lorient,2,1,H
27/09/2015,21:00,Saint-Etienne,Nice,1,4,A
02/10/2015,20:30,Lille,Montpellier,2,0,H
03/10/2015,17:30,Lyon,Reims,1,0,H
03/10/2015,20:00,Angers,Bastia,1,0,H
03/10/2015,,Troyes,Guingamp,0,1,A
03/10/2015,,Gazelec Ajaccio,Toulouse,2,2,D
04/10/2015,14:00,Monaco,Rennes,1,1,D
04/10/2015,17:00,Lorient,Bordeaux,3,2,H
04/10/2015,,Caen,Saint-Etienne,1,0,H
04/10/2015,21:00,PSG,Marseille,2,1,H
04/11/2015,18:30,Nice,Nantes,1,2,A
16/10/2015,20:30,Monaco,Lyon,1,1,D
17/10/2015,17:00,Bastia,PSG,0,2,A
17/10/2015,20:00,Saint-Etienne,Gazelec Ajaccio,2,0,H
17/10/2015,,Guingamp,Lille,1,1,D
17/10/2015,,Nantes,Troyes,3,0,H
17/10/2015,,Reims,Caen,0,1,A
17/10/2015,,Toulouse,Angers,1,2,A
18/10/2015,14:00,Marseille,Lorient,1,1,D
18/10/2015,17:00,Bordeaux,Montpellier,0,0,D
18/10/2015,21:00,Rennes,Nice,1,4,A
23/10/2015,18:30,Caen,Nantes,0,2,A
23/10/2015,20:30,Lyon,Toulouse,3,0,H
24/10/2015,17:00,Lorient,Rennes,1,1,D
24/10/2015,20:00,Angers,Guingamp,0,0,D
24/10/2015,,Gazelec Ajaccio,Nice,3,1,H
24/10/2015,,Montpellier,Bastia,2,0,H
25/10/2015,14:00,Reims,Monaco,0,1,A
25/10/2015,17:00,Bordeaux,Troyes,1,0,H
25/10/2015,,Lille,Marseille,1,2,A
25/10/2015,21:00,PSG,Saint-Etienne,4,1,H
30/10/2015,20:30,Rennes,PSG,0,1,A
31/10/2015,17:00,Saint-Etienne,Reims,3,0,H
31/10/2015,20:00,Guingamp,Lorient,2,2,D
31/10/2015,,Troyes,Lyon,0,1,A
31/10/2015,,Gazelec Ajaccio,Bordeaux,2,0,H
31/10/2015,,Bastia,Caen,1,0,H
31/10/2015,,Toulouse,Montpellier,1,1,D
01/11/2015,14:00,Nice,Lille,0,0,D
01/11/2015,17:00,Monaco,Angers,1,0,H
01/11/2015,21:00,Nantes,Marseille,0,1,A
06/11/2015,20:30,Angers,Rennes,0,2,A
07/11/2015,17:00,PSG,Toulouse,5,0,H
07/11/2015,20:00,Lorient,Troyes,4,1,H
07/11/2015,,Lille,Bastia,1,1,D
07/11/2015,,Montpellier,Nantes,2,1,H
07/11/2015,,Caen,Guingamp,2,1,H
07/11/2015,,Reims,Gazelec Ajaccio,1,2,A
08/11/2015,17:00,Marseille,Nice,0,1,A
08/11/2015,21:00,Bordeaux,Monaco,3,1,H
08/11/2015,,Lyon,Saint-Etienne,3,0,H
20/11/2015,20:30,Nice,Lyon,3,0,H
21/11/2015,17:00,Lorient,PSG,1,2,A
21/11/2015,20:00,Monaco,Nantes,1,0,H
21/11/2015,,Guingamp,Toulouse,2,0,H
21/11/2015,,Troyes,Lille,1,1,D
21/11/2015,,Montpellier,Reims,3,1,H
22/11/2015,14:00,Bastia,Gazelec Ajaccio,1,2,A
22/11/2015,,Caen,Angers,0,0,D
22/11/2015,17:00,Rennes,Bordeaux,2,2,D
22/11/2015,21:00,Saint-Etienne,Marseille,0,2,A
27/11/2015,20:30,Lyon,Montpellier,2,4,A
28/11/2015,17:00,PSG,Troyes,4,1,H
28/11/2015,20:00,Angers,Lille,2,0,H
28/11/2015,,Nantes,Bastia,0,0,D
28/11/2015,,Gazelec Ajaccio,Lorient,1,1,D
28/11/2015,,Reims,Rennes,2,2,D
28/11/2015,,Toulouse,Nice,2,0,H
29/11/2015,14:00,Saint-Etienne,Guingamp,3,0,H
29/11/2015,17:00,Bordeaux,Caen,1,4,A
29/11/2015,21:00,Marseille,Monaco,3,3,D
01/12/2015,19:00,Angers,PSG,0,0,D
01/12/2015,,Lorient,Nice,0,0,D
01/12/2015,21:00,Nantes,Lyon,0,0,D
02/12/2015,19:00,Monaco,Caen,1,1,D
02/12/2015,,Guingamp,Reims,1,2,A
02/12/2015,,Troyes,Toulouse,0,3,A
02/12/2015,,Montpellier,Gazelec Ajaccio,0,2,A
02/12/2015,,Bastia,Bordeaux,1,0,H
02/12/2015,21:00,Lille,Saint-Etienne,1,0,H
03/12/2015,21:00,Rennes,Marseille,0,1,A
04/12/2015,20:30,Nice,PSG,0,3,A
05/12/2015,17:00,Lyon,Angers,0,2,A
05/12/2015,20:00,Gazelec Ajaccio,Nantes,1,1,D
05/12/2015,,Bastia,Monaco,1,2,A
05/12/2015,,Caen,Lille,1,2,A
05/12/2015,,Reims,Troyes,1,1,D
05/12/2015,,Toulouse,Lorient,2,3,A
06/12/2015,14:00,Marseille,Montpellier,2,2,D
06/12/2015,17:00,Bordeaux,Guingamp,1,0,H
06/12/2015,21:00,Saint-Etienne,Rennes,1,1,D
11/12/2015,20:30,Rennes,Caen,1,1,D
12/12/2015,16:00,Reims,Nice,1,1,D
12/12/2015,20:00,Troyes,Bastia,1,1,D
12/12/2015,,Nantes,Toulouse,1,1,D
12/12/2015,,Lille,Lorient,3,0,H
12/12/2015,,Montpellier,Guingamp,2,1,H
13/12/2015,14:00,Monaco,Saint-Etienne,1,0,H
13/12/2015,17:00,Angers,Bordeaux,1,1,D
13/12/2015,,Marseille,Gazelec Ajaccio,1,1,D
13/12/2015,21:00,PSG,Lyon,5,1,H
18/12/2015,20:30,Nice,Montpellier,1,0,H
19/12/2015,17:00,Caen,PSG,0,3,A
19/12/2015,20:00,Guingamp,Rennes,0,2,A
19/12/2015,,Troyes,Monaco,0,0,D
19/12/2015,,Lorient,Nantes,0,0,D
19/12/2015,,Bastia,Reims,2,0,H
19/12/2015,,Toulouse,Lille,1,1,D
20/12/2015,14:00,Saint-Etienne,Angers,1,0,H
20/12/2015,17:00,Gazelec Ajaccio,Lyon,2,1,H
20/12/2015,21:00,Bordeaux,Marseille,1,1,D
08/01/2016,20:30,PSG,Bastia,2,0,H
09/01/2016,17:00,Lyon,Troyes,4,1,H
09/01/2016,20:00,Angers,Caen,2,0,H
09/01/2016,,Monaco,Gazelec Ajaccio,2,2,D
09/01/2016,,Montpellier,Bordeaux,0,1,A
09/01/2016,,Reims,Toulouse,1,3,A
09/01/2016,,Rennes,Lorient,2,2,D
10/01/2016,14:00,Nantes,Saint-Etienne,2,1,H
10/01/2016,17:00,Lille,Nice,1,1,D
10/01/2016,21:00,Marseille,Guingamp,0,0,D
15/01/2016,20:30,Nice,Angers,2,1,H
16/01/2016,17:00,Toulouse,PSG,0,1,A
16/01/2016,20:00,Guingamp,Nantes,2,2,D
16/01/2016,,Troyes,Rennes,2,4,A
16/01/2016,,Bordeaux,Lille,1,0,H
16/01/2016,,Gazelec Ajaccio,Reims,2,2,D
16/01/2016,,Bastia,Montpellier,1,0,H
17/01/2016,14:00,Lorient,Monaco,0,2,A
17/01/2016,17:00,Caen,Marseille,1,3,A
17/01/2016,21:00,Saint-Etienne,Lyon,1,0,H
22/01/2016,20:30,Rennes,Gazelec Ajaccio,1,0,H
23/01/2016,17:00,PSG,Angers,5,1,H
23/01/2016,20:00,Guingamp,Bastia,1,0,H
23/01/2016,,Nantes,Bordeaux,2,2,D
23/01/2016,,Lille,Troyes,1,3,A
23/01/2016,,Montpellier,Caen,1,2,A
23/01/2016,,Nice,Lorient,2,1,H
24/01/2016,14:00,Monaco,Toulouse,4,0,H
24/01/2016,17:00,Reims,Saint-Etienne,1,1,D
24/01/2016,21:00,Lyon,Marseille,1,1,D
29/01/2016,20:30,Marseille,Lille,1,1,D
30/01/2016,17:00,Angers,Monaco,3,0,H
30/01/2016,20:00,Troyes,Nantes,0,1,A
30/01/2016,,Lorient,Reims,2,0,H
30/01/2016,,Gazelec Ajaccio,Montpellier,0,4,A
30/01/2016,,Bastia,Lyon,1,0,H
30/01/2016,,Toulouse,Guingamp,1,2,A
31/01/2016,14:00,Caen,Nice,2,0,H
31/01/2016,17:00,Bordeaux,Rennes,4,0,H
31/01/2016,21:00,Saint-Etienne,PSG,0,2,A
02/02/2016,19:00,Monaco,Bastia,2,0,H
02/02/2016,21:00,Montpellier,Marseille,0,1,A
03/02/2016,19:00,Guingamp,Troyes,4,0,H
03/02/2016,,Nantes,Gazelec Ajaccio,3,1,H
03/02/2016,,Lille,Caen,1,0,H
03/02/2016,,Nice,Toulouse,1,0,H
03/02/2016,,Lyon,Bordeaux,3,0,H
03/02/2016,,Reims,Angers,2,1,H
03/02/2016,21:00,PSG,Lorient,3,1,H
04/02/2016,21:00,Rennes,Saint-Etienne,0,1,A
06/02/2016,14:00,Monaco,Nice,1,0,H
06/02/2016,17:00,Angers,Lyon,0,3,A
06/02/2016,20:00,Lorient,Montpellier,1,1,D
06/02/2016,,Gazelec Ajaccio,Guingamp,0,0,D
06/02/2016,,Bastia,Troyes,2,0,H
06/02/2016,,Caen,Reims,0,2,A
06/02/2016,,Toulouse,Nantes,0,0,D
07/02/2016,14:00,Lille,Rennes,1,1,D
07/02/2016,17:00,Bordeaux,Saint-Etienne,1,4,A
07/02/2016,21:00,Marseille,PSG,1,2,A
12/02/2016,20:30,Rennes,Angers,1,0,H
13/02/2016,17:00,PSG,Lille,0,0,D
13/02/2016,20:00,Guingamp,Bordeaux,2,4,A
13/02/2016,,Gazelec Ajaccio,Troyes,2,3,A
13/02/2016,,Nantes,Lorient,2,1,H
13/02/2016,,Montpellier,Toulouse,2,0,H
13/02/2016,,Reims,Bastia,0,1,A
14/02/2016,14:00,Lyon,Caen,4,1,H
14/02/2016,17:00,Saint-Etienne,Monaco,1,1,D
14/02/2016,21:00,Nice,Marseille,1,1,D
19/02/2016,20:30,Bordeaux,Nice,0,0,D
20/02/2016,17:00,PSG,Reims,4,1,H
20/02/2016,20:00,Angers,Montpellier,2,3,A
20/02/2016,,Monaco,Troyes,3,1,H
20/02/2016,,Lorient,Guingamp,4,3,H
20/02/2016,,Toulouse,Gazelec Ajaccio,1,1,D
21/02/2016,14:00,Marseille,Saint-Etienne,1,1,D
21/02/2016,17:00,Caen,Rennes,1,0,H
21/02/2016,21:00,Lille,Lyon,1,0,H
09/03/2016,18:30,Bastia,Nantes,0,0,D
26/02/2016,20:30,Nice,Bastia,0,2,A
27/02/2016,17:00,Montpellier,Lille,3,0,H
27/02/2016,20:00,Guingamp,Angers,2,2,D
27/02/2016,,Troyes,Lorient,0,1,A
27/02/2016,,Reims,Bordeaux,4,1,H
27/02/2016,,Toulouse,Rennes,1,2,A
28/02/2016,14:00,Nantes,Monaco,0,0,D
28/02/2016,17:00,Saint-Etienne,Caen,1,2,A
28/02/2016,21:00,Lyon,PSG,2,1,H
09/03/2016,18:30,Gazelec Ajaccio,Marseille,1,1,D
04/03/2016,20:30,Caen,Monaco,2,2,D
05/03/2016,17:00,PSG,Montpellier,0,0,D
05/03/2016,20:00,Angers,Saint-Etienne,0,0,D
05/03/2016,,Bordeaux,Gazelec Ajaccio,1,1,D
05/03/2016,,Lille,Reims,2,0,H
05/03/2016,,Nice,Troyes,2,1,H
05/03/2016,,Bastia,Lorient,0,0,D
06/03/2016,14:00,Marseille,Toulouse,1,1,D
06/03/2016,17:00,Rennes,Nantes,4,1,H
06/03/2016,21:00,Lyon,Guingamp,5,1,H
11/03/2016,20:30,Monaco,Reims,2,2,D
12/03/2016,17:00,Lorient,Marseille,1,1,D
12/03/2016,20:00,Guingamp,Saint-Etienne,2,0,H
12/03/2016,,Gazelec Ajaccio,Caen,1,0,H
12/03/2016,,Montpellier,Nice,0,2,A
12/03/2016,,Bastia,Lille,1,2,A
12/03/2016,,Toulouse,Bordeaux,4,0,H
13/03/2016,14:00,Troyes,PSG,0,9,A
13/03/2016,17:00,Nantes,Angers,2,0,H
13/03/2016,21:00,Rennes,Lyon,2,2,D
18/03/2016,20:30,Marseille,Rennes,2,5,A
19/03/2016,17:00,Saint-Etienne,Montpellier,3,0,H
19/03/2016,20:00,Angers,Lorient,5,1,H
19/03/2016,,Lille,Toulouse,1,0,H
19/03/2016,,Caen,Troyes,2,1,H
19/03/2016,,Reims,Guingamp,0,1,A
19/03/2016,21:00,Lyon,Nantes,2,0,H
20/03/2016,14:00,Bordeaux,Bastia,1,1,D
20/03/2016,17:00,Nice,Gazelec Ajaccio,3,0,H
20/03/2016,21:00,PSG,Monaco,0,2,A
01/04/2016,20:30,Monaco,Bordeaux,1,2,A
02/04/2016,17:00,PSG,Nice,4,1,H
02/04/2016,20:00,Guingamp,Montpellier,2,2,D
02/04/2016,,Troyes,Angers,0,1,A
02/04/2016,,Gazelec Ajaccio,Saint-Etienne,0,2,A
02/04/2016,,Rennes,Reims,3,1,H
02/04/2016,,Toulouse,Caen,2,0,H
03/04/2016,14:00,Nantes,Lille,0,3,A
03/04/2016,17:00,Bastia,Marseille,2,1,H
03/04/2016,21:00,Lorient,Lyon,1,3,A
08/04/2016,20:30,Montpellier,Lyon,0,2,A
09/04/2016,17:00,Guingamp,PSG,0,2,A
09/04/2016,20:00,Angers,Gazelec Ajaccio,0,0,D
09/04/2016,,Saint-Etienne,Troyes,1,0,H
09/04/2016,,Caen,Lorient,1,2,A
09/04/2016,,Reims,Nantes,2,1,H
09/04/2016,,Toulouse,Bastia,4,0,H
10/04/2016,14:00,Lille,Monaco,4,1,H
10/04/2016,17:00,Nice,Rennes,3,0,H
10/04/2016,21:00,Marseille,Bordeaux,0,0,D
15/04/2016,20:30,Lyon,Nice,1,1,D
16/04/2016,17:00,PSG,Caen,6,0,H
16/04/2016,20:00,Troyes,Reims,2,1,H
16/04/2016,,Bordeaux,Angers,1,3,A
16/04/2016,,Lorient,Toulouse,1,1,D
16/04/2016,,Gazelec Ajaccio,Lille,2,4,A
16/04/2016,,Bastia,Saint-Etienne,0,1,A
17/04/2016,14:00,Nantes,Montpellier,0,2,A
17/04/2016,17:00,Rennes,Guingamp,0,3,A
17/04/2016,21:00,Monaco,Marseille,2,1,H
22/04/2016,20:30,Nice,Reims,2,0,H
23/04/2016,17:30,Toulouse,Lyon,2,3,A
24/04/2016,14:00,Marseille,Nantes,1,1,D
24/04/2016,17:00,Saint-Etienne,Lorient,2,0,H
24/04/2016,,Guingamp,Caen,1,1,D
24/04/2016,,Gazelec Ajaccio,Bastia,3,2,H
24/04/2016,,Montpellier,Troyes,4,1,H
24/04/2016,21:00,Rennes,Monaco,1,1,D
27/04/2016,18:30,Lille,Angers,0,0,D
11/05/2016,20:30,Bordeaux,PSG,1,1,D
29/04/2016,20:30,PSG,Rennes,4,0,H
30/04/2016,14:00,Nantes,Nice,1,0,H
30/04/2016,17:00,Saint-Etienne,Toulouse,0,0,D
30/04/2016,19:00,Monaco,Guingamp,3,2,H
30/04/2016,,Troyes,Bordeaux,2,4,A
30/04/2016,,Lorient,Lille,0,1,A
30/04/2016,,Caen,Bastia,0,0,D
30/04/2016,,Reims,Montpellier,2,3,A
30/04/2016,21:00,Lyon,Gazelec Ajaccio,2,1,H
01/05/2016,17:00,Angers,Marseille,0,1,A
07/05/2016,21:00,Bordeaux,Lorient,3,0,H
07/05/2016,,Nantes,Caen,1,2,A
07/05/2016,,Gazelec Ajaccio,PSG,0,4,A
07/05/2016,,Lille,Guingamp,0,0,D
07/05/2016,,Montpellier,Rennes,2,0,H
07/05/2016,,Nice,Saint-Etienne,2,0,H
07/05/2016,,Marseille,Reims,1,0,H
07/05/2016,,Lyon,Monaco,6,1,H
07/05/2016,,Bastia,Angers,1,0,H
07/05/2016,,Toulouse,Troyes,1,0,H
14/05/2016,21:00,Angers,Toulouse,2,3,A
14/05/2016,,Monaco,Montpellier,2,0,H
14/05/2016,,Saint-Etienne,Lille,0,1,A
14/05/2016,,Guingamp,Nice,2,3,A
14/05/2016,,Troyes,Marseille,1,1,D
14/05/2016,,Lorient,Gazelec Ajaccio,1,0,H
14/05/2016,,PSG,Nantes,4,0,H
14/05/2016,,Caen,Bordeaux,1,0,H
14/05/2016,,Reims,Lyon,4,1,H
14/05/2016,,Rennes,Bastia,1,2,A
12/08/2016,20:00,Bastia,PSG,0,1,A
12/08/2016,20:30,Monaco,Guingamp,2,2,D
13/08/2016,17:00,Bordeaux,Saint-Etienne,3,2,H
13/08/2016,20:00,Caen,Lorient,3,2,H
13/08/2016,,Dijon,Nantes,0,1,A
13/08/2016,,Metz,Lille,3,2,H
13/08/2016,,Montpellier,Angers,1,0,H
14/08/2016,15:00,Nancy,Lyon,0,3,A
14/08/2016,17:00,Nice,Rennes,1,0,H
14/08/2016,20:45,Marseille,Toulouse,0,0,D
19/08/2016,20:45,Lyon,Caen,2,0,H
20/08/2016,17:00,Nantes,Monaco,0,1,A
20/08/2016,20:00,Angers,Nice,0,1,A
20/08/2016,,Lille,Dijon,1,0,H
20/08/2016,,Lorient,Bastia,0,3,A
20/08/2016,,Rennes,Nancy,2,0,H
20/08/2016,,Toulouse,Bordeaux,4,1,H
21/08/2016,15:00,Guingamp,Marseille,2,1,H
21/08/2016,17:00,Saint-Etienne,Montpellier,3,1,H
21/08/2016,20:45,PSG,Metz,3,0,H
26/08/2016,20:45,Marseille,Lorient,2,0,H
27/08/2016,17:00,Dijon,Lyon,4,2,H
27/08/2016,20:00,Caen,Bastia,2,0,H
27/08/2016,,Metz,Angers,2,0,H
27/08/2016,,Montpellier,Rennes,1,1,D
27/08/2016,,Nancy,Guingamp,0,2,A
27/08/2016,,Nice,Lille,1,1,D
28/08/2016,15:00,Bordeaux,Nantes,1,0,H
28/08/2016,17:00,Saint-Etienne,Toulouse,0,0,D
28/08/2016,20:45,Monaco,PSG,3,1,H
09/09/2016,20:45,PSG,Saint-Etienne,1,1,D
10/09/2016,17:00,Lyon,Bordeaux,1,3,A
10/09/2016,20:00,Angers,Dijon,3,1,H
10/09/2016,,Bastia,Toulouse,2,1,H
10/09/2016,,Guingamp,Montpellier,1,1,D
10/09/2016,,Lille,Monaco,1,4,A
10/09/2016,,Lorient,Nancy,0,2,A
11/09/2016,15:00,Nantes,Metz,0,3,A
11/09/2016,17:00,Rennes,Caen,2,0,H
11/09/2016,20:45,Nice,Marseille,3,2,H
16/09/2016,20:45,Caen,PSG,0,6,A
17/09/2016,17:00,Monaco,Rennes,3,0,H
17/09/2016,20:00,Bordeaux,Angers,0,1,A
17/09/2016,,Dijon,Metz,0,0,D
17/09/2016,,Lorient,Lille,1,0,H
17/09/2016,,Nancy,Nantes,1,1,D
17/09/2016,,Toulouse,Guingamp,2,1,H
18/09/2016,15:00,Montpellier,Nice,1,1,D
18/09/2016,17:00,Saint-Etienne,Bastia,1,0,H
18/09/2016,20:45,Marseille,Lyon,0,0,D
20/09/2016,19:00,Lille,Toulouse,1,2,A
20/09/2016,21:00,PSG,Dijon,3,0,H
21/09/2016,19:00,Angers,Caen,2,1,H
21/09/2016,,Bastia,Nancy,0,0,D
21/09/2016,,Guingamp,Lorient,1,0,H
21/09/2016,,Lyon,Montpellier,5,1,H
21/09/2016,,Metz,Bordeaux,0,3,A
21/09/2016,,Nantes,Saint-Etienne,0,0,D
21/09/2016,,Nice,Monaco,4,0,H
21/09/2016,21:00,Rennes,Marseille,3,2,H
23/09/2016,20:45,Toulouse,PSG,2,0,H
24/09/2016,17:00,Lorient,Lyon,1,0,H
24/09/2016,20:00,Bastia,Guingamp,1,0,H
24/09/2016,,Bordeaux,Caen,0,0,D
24/09/2016,,Dijon,Rennes,3,0,H
24/09/2016,,Monaco,Angers,2,1,H
24/09/2016,,Montpellier,Metz,0,1,A
25/09/2016,15:00,Saint-Etienne,Lille,3,1,H
25/09/2016,17:00,Nancy,Nice,0,1,A
25/09/2016,20:45,Marseille,Nantes,2,1,H
30/09/2016,20:45,Rennes,Guingamp,1,0,H
01/10/2016,17:00,PSG,Bordeaux,2,0,H
01/10/2016,20:00,Caen,Toulouse,1,0,H
01/10/2016,,Dijon,Montpellier,3,3,D
01/10/2016,,Lille,Nancy,1,0,H
01/10/2016,,Metz,Monaco,0,7,A
01/10/2016,,Nantes,Bastia,1,0,H
02/10/2016,15:00,Angers,Marseille,1,1,D
02/10/2016,17:00,Nice,Lorient,2,1,H
02/10/2016,20:45,Lyon,Saint-Etienne,2,0,H
14/10/2016,19:00,Toulouse,Monaco,3,1,H
14/10/2016,20:45,Nice,Lyon,2,0,H
15/10/2016,17:00,Nancy,PSG,1,2,A
15/10/2016,20:00,Bastia,Angers,1,2,A
15/10/2016,,Guingamp,Lille,1,0,H
15/10/2016,,Lorient,Nantes,1,2,A
15/10/2016,,Montpellier,Caen,3,2,H
16/10/2016,15:00,Rennes,Bordeaux,1,1,D
16/10/2016,17:00,Saint-Etienne,Dijon,1,1,D
16/10/2016,20:45,Marseille,Metz,1,0,H
21/10/2016,20:45,Monaco,Montpellier,6,2,H
22/10/2016,17:00,Lyon,Guingamp,1,3,A
22/10/2016,20:00,Angers,Toulouse,0,0,D
22/10/2016,,Bordeaux,Nancy,1,1,D
22/10/2016,,Dijon,Lorient,1,0,H
22/10/2016,,Lille,Bastia,2,1,H
22/10/2016,,Nantes,Rennes,1,2,A
23/10/2016,15:00,Caen,Saint-Etienne,0,2,A
23/10/2016,17:00,Metz,Nice,2,4,A
23/10/2016,20:45,PSG,Marseille,0,0,D
28/10/2016,20:45,Lille,PSG,0,1,A
29/10/2016,17:00,Toulouse,Lyon,1,2,A
29/10/2016,20:00,Bastia,Dijon,0,0,D
29/10/2016,,Guingamp,Angers,1,0,H
29/10/2016,,Lorient,Montpellier,2,2,D
29/10/2016,,Nancy,Caen,2,0,H
29/10/2016,,Saint-Etienne,Monaco,1,1,D
30/10/2016,15:00,Nice,Nantes,4,1,H
30/10/2016,17:00,Rennes,Metz,1,0,H
30/10/2016,20:45,Marseille,Bordeaux,0,0,D
04/11/2016,20:45,Montpellier,Marseille,3,1,H
05/11/2016,17:00,Monaco,Nancy,6,0,H
05/11/2016,20:00,Angers,Lille,1,0,H
05/11/2016,,Bordeaux,Lorient,2,1,H
05/11/2016,,Dijon,Guingamp,3,3,D
05/11/2016,,Lyon,Bastia,2,1,H
05/11/2016,,Nantes,Toulouse,1,1,D
06/11/2016,15:00,Caen,Nice,1,0,H
06/11/2016,17:00,Metz,Saint-Etienne,0,0,D
06/11/2016,20:45,PSG,Rennes,4,0,H
18/11/2016,19:00,Lorient,Monaco,0,3,A
18/11/2016,20:45,Lille,Lyon,0,1,A
19/11/2016,17:00,PSG,Nantes,2,0,H
19/11/2016,20:00,Bastia,Montpellier,1,1,D
19/11/2016,,Nancy,Dijon,1,0,H
19/11/2016,,Rennes,Angers,1,1,D
19/11/2016,,Toulouse,Metz,1,2,A
20/11/2016,15:00,Guingamp,Bordeaux,1,1,D
20/11/2016,17:00,Marseille,Caen,1,0,H
20/11/2016,20:45,Saint-Etienne,Nice,0,1,A
25/11/2016,20:45,Rennes,Toulouse,1,0,H
26/11/2016,17:10,Monaco,Marseille,4,0,H
26/11/2016,20:00,Bordeaux,Dijon,3,2,H
26/11/2016,,Caen,Guingamp,1,1,D
26/11/2016,,Metz,Lorient,3,3,D
26/11/2016,,Montpellier,Nancy,0,0,D
26/11/2016,,Nantes,Lille,0,0,D
27/11/2016,15:00,Angers,Saint-Etienne,1,2,A
27/11/2016,17:00,Nice,Bastia,1,1,D
27/11/2016,20:45,Lyon,PSG,1,2,A
29/11/2016,19:00,Lille,Caen,4,2,H
29/11/2016,,Lorient,Rennes,2,1,H
29/11/2016,21:00,Dijon,Monaco,1,1,D
30/11/2016,19:00,Bastia,Bordeaux,1,1,D
